,building_id,age,area_percentage,height_percentage,land_surface_condition,foundation_type,position,plan_configuration,has_superstructure_adobe_mud,has_superstructure_stone_flag,has_superstructure_cement_mortar_stone,has_superstructure_mud_mortar_brick,has_superstructure_timber,has_superstructure_bamboo,has_superstructure_other,damage_grade
3895,1033333,5,7,6,t,r,s,d,0,0,0,0,1,0,0,3
3896,226133,15,5,3,n,r,s,d,0,0,0,0,0,0,0,2
3897,630763,5,5,5,t,r,t,d,0,0,0,0,1,0,0,3
3898,199407,40,7,7,n,u,s,d,0,0,0,0,0,0,0,3
3899,685197,15,10,3,t,u,t,u,0,0,0,0,0,0,0,2
3900,294278,0,6,3,t,r,j,d,0,0,0,0,0,0,0,2
3901,489794,15,8,5,t,r,s,d,0,0,0,0,0,0,0,3
3902,527589,20,5,4,t,r,s,d,0,0,0,0,0,0,0,2
3903,894888,35,9,7,t,r,s,d,0,0,0,1,1,1,0,3
3904,657908,85,3,5,t,r,s,d,0,0,0,0,0,0,0,3
3905,946179,20,11,10,t,r,s,d,0,1,0,0,0,0,0,2
3906,951062,35,38,9,t,i,t,d,0,0,0,0,0,0,0,2
3907,443458,5,11,2,n,r,s,d,0,0,0,0,0,0,0,2
3908,444628,5,9,4,o,r,t,d,0,0,0,0,0,0,0,2
3909,905673,10,6,3,t,u,s,d,0,0,0,0,0,0,0,2
3910,726845,10,7,3,t,r,s,d,0,0,0,0,1,1,0,3
3911,457376,20,5,4,n,r,s,d,0,0,0,0,0,0,0,2
3912,631694,10,5,4,t,r,s,d,0,0,0,0,0,0,0,3
3913,992340,20,8,2,t,r,s,d,0,0,0,1,0,0,0,3
3914,145506,50,8,4,t,r,s,d,0,0,0,0,1,0,0,2
3915,517847,10,5,5,n,r,s,d,0,0,0,0,0,0,0,3
3916,644129,15,4,5,t,r,s,d,1,0,0,0,0,0,0,3
3917,517781,20,4,6,t,r,s,d,0,0,0,0,1,0,0,3
3918,695131,5,6,2,t,r,s,d,0,0,0,0,0,0,0,2
3919,720510,5,7,4,t,r,s,d,0,0,0,0,0,0,0,3
3920,791785,25,6,7,t,r,s,d,0,0,0,0,1,0,0,1
3921,312046,80,8,6,t,r,s,d,0,0,0,0,0,0,0,2
3922,3800,0,8,7,t,i,t,u,0,0,0,0,0,0,0,1
3923,558093,5,6,3,t,r,s,d,0,0,0,0,0,0,0,2
3924,418318,30,11,5,n,r,s,d,0,1,0,0,1,0,0,3
3925,541857,5,7,5,o,w,s,d,0,0,0,0,1,0,0,1
3926,906742,5,3,4,t,r,s,d,0,0,0,0,0,0,0,2
3927,378921,55,6,5,t,r,s,d,0,0,0,0,0,0,0,2
3928,853790,15,8,6,t,r,s,d,1,0,0,0,0,0,0,2
3929,187884,35,7,5,t,r,t,d,0,0,0,0,1,0,0,3
3930,737615,25,5,6,t,r,t,d,1,0,0,0,0,0,0,2
3931,951006,15,4,7,t,r,s,d,0,0,0,0,1,0,0,2
3932,727972,5,10,6,n,r,s,d,0,0,0,0,0,0,0,3
3933,173011,35,6,8,t,r,t,d,1,0,0,1,0,0,0,2
3934,664027,40,4,5,t,r,s,d,0,0,0,0,0,0,0,2
3935,885516,10,6,3,t,r,s,d,0,0,0,0,0,0,0,2
3936,356742,5,3,2,t,r,s,d,0,0,0,0,0,0,0,2
3937,316188,15,5,7,t,r,s,d,1,0,0,0,1,0,0,2
3938,20247,50,5,4,t,r,s,d,0,0,0,0,0,0,0,1
3939,230325,5,18,3,t,u,t,q,0,0,0,0,0,0,0,1
3940,945012,35,18,5,t,r,s,d,0,0,0,0,1,1,0,3
3941,772333,10,3,5,t,r,s,d,0,0,0,0,0,0,0,2
3942,436791,0,7,4,t,r,s,d,0,0,0,0,0,0,0,3
3943,292319,5,5,4,n,r,t,d,0,0,0,0,0,0,0,2
3944,140160,20,4,4,t,r,s,d,0,0,0,0,0,0,0,2
3945,977491,995,10,7,t,r,s,d,0,0,0,0,1,0,0,1
3946,97578,45,6,9,t,r,t,d,0,0,0,0,0,0,0,2
3947,340285,10,19,9,t,u,t,d,0,0,0,0,0,0,0,1
3948,230468,0,13,4,t,w,s,u,0,0,0,0,1,1,0,2
3949,116744,20,7,12,t,i,o,d,0,0,0,0,0,0,1,1
3950,406158,15,9,4,o,r,s,d,0,0,0,0,0,0,0,2
3951,1007767,45,9,5,t,r,s,d,0,0,0,0,0,0,0,2
3952,509639,50,12,5,o,r,s,d,0,0,0,0,1,1,0,2
3953,769252,20,11,3,t,u,s,d,0,0,0,0,0,0,0,2
3954,653893,10,8,6,t,r,s,d,1,0,0,0,1,1,0,2
3955,319996,0,3,5,t,r,s,d,0,0,0,0,0,0,0,2
3956,573888,10,12,6,t,r,s,u,0,0,0,0,1,0,0,1
3957,41257,15,8,7,t,r,s,d,0,0,0,0,0,0,0,1
3958,501054,15,4,7,t,r,s,d,0,0,0,0,0,0,0,3
3959,927522,25,5,4,n,r,s,d,0,0,0,0,0,0,0,2
3960,156853,25,6,4,t,r,s,d,0,0,0,0,1,0,0,2
3961,827659,30,8,4,t,r,t,d,0,0,0,0,0,0,0,3
3962,508032,10,6,6,t,r,s,d,0,0,0,0,0,0,0,3
3963,770883,40,10,6,t,r,s,d,1,0,0,0,0,0,0,3
3964,643913,15,7,5,t,w,s,d,0,0,0,0,0,1,0,2
3965,957199,10,7,2,t,r,s,d,0,0,0,0,0,0,0,2
3966,665767,25,6,8,t,u,j,d,0,0,0,0,0,0,0,3
3967,996091,10,7,5,t,r,s,d,0,0,0,0,0,0,0,2
3968,432784,35,12,2,t,r,s,d,0,0,0,0,0,0,0,2
3969,417319,30,11,7,t,r,s,d,0,0,0,0,0,0,0,2
3970,990198,15,4,5,t,r,s,d,0,0,0,0,1,0,0,2
3971,878086,50,6,6,t,r,s,d,0,0,0,0,0,0,0,3
3972,260509,50,5,4,t,r,s,d,0,0,0,0,0,0,0,2
3973,117823,15,12,5,t,r,s,d,1,1,1,0,1,0,0,2
3974,627266,25,18,5,t,r,s,d,0,0,0,0,0,0,0,3
3975,728113,45,4,6,t,r,s,d,0,0,0,0,0,0,0,2
3976,475400,15,6,7,t,r,t,d,1,0,0,0,1,0,0,2
3977,765280,0,6,5,t,r,s,d,0,0,0,0,0,0,0,3
3978,997558,5,9,7,t,r,s,d,0,0,0,0,1,1,0,3
3979,76689,30,5,5,t,r,s,d,0,0,0,0,0,0,0,3
3980,461764,0,5,2,t,w,s,d,0,0,0,0,1,0,0,1
3981,211076,30,8,5,t,r,s,d,0,0,0,1,0,0,0,3
3982,782544,10,10,7,t,r,s,d,0,0,0,0,0,0,0,3
3983,1019509,10,13,6,t,r,s,d,0,0,0,0,0,0,0,2
3984,949514,15,9,3,t,r,s,d,0,0,0,0,0,0,0,3
3985,83752,20,7,5,t,h,s,d,0,1,0,0,1,0,0,3
3986,900344,0,22,7,t,i,s,q,0,0,0,0,0,0,0,1
3987,999905,50,2,3,t,r,s,d,0,0,0,0,0,0,0,2
3988,92922,5,8,4,t,r,s,d,0,0,0,0,0,0,0,3
3989,733083,25,5,7,t,u,j,d,0,0,0,0,0,0,0,1
3990,886170,10,7,5,t,r,t,d,0,0,0,0,1,0,0,2
3991,69764,20,5,5,t,r,s,d,0,0,0,0,0,0,0,2
3992,519869,15,6,6,t,r,s,d,1,0,0,0,1,0,0,3
3993,441129,15,6,2,t,r,s,d,0,0,0,0,0,0,0,2
3994,674220,5,12,3,t,i,s,d,0,0,0,1,0,0,0,2
3995,909050,20,5,5,n,r,s,d,0,0,0,0,0,0,0,3
3996,805689,5,11,8,t,u,s,d,0,0,1,0,0,0,0,1
3997,229230,20,7,7,t,r,t,d,0,0,0,0,0,0,0,2
3998,651314,85,10,6,t,r,s,d,0,0,0,0,1,0,0,3
3999,742791,90,9,8,t,r,j,d,0,0,0,1,0,0,0,3
4000,76310,80,5,10,t,r,o,d,1,0,0,0,0,0,0,3
4001,897128,15,6,5,t,r,s,d,0,0,0,0,0,0,0,3
4002,242096,0,12,3,t,r,s,d,0,0,0,0,0,0,0,3
4003,701709,5,6,4,t,w,s,d,0,0,0,0,1,1,0,2
4004,1046673,5,10,3,n,r,s,d,1,0,0,0,0,0,0,3
4005,619633,25,10,4,o,r,s,d,0,0,0,0,0,0,0,2
4006,840646,30,15,5,t,r,s,d,0,0,0,0,0,0,0,2
4007,29180,10,7,6,n,r,s,d,0,0,0,0,1,1,0,2
4008,239849,50,5,6,t,r,s,d,0,0,0,0,0,0,0,2
4009,885097,35,12,6,t,r,s,d,0,0,0,0,0,0,0,2
4010,96443,5,4,5,t,r,t,d,0,0,0,0,0,0,0,3
4011,32179,20,6,6,t,r,j,d,0,0,0,0,0,0,0,3
4012,961992,0,6,3,t,r,s,d,0,0,0,0,0,0,0,2
4013,46408,20,7,5,n,r,s,d,0,0,0,0,0,0,0,2
4014,433670,5,9,6,n,r,s,d,0,0,0,0,1,1,0,2
4015,746509,5,8,4,t,r,s,d,0,0,0,0,0,0,0,2
4016,945956,20,6,6,t,r,s,d,0,0,0,0,0,0,0,2
4017,499976,25,55,8,t,r,s,d,0,0,0,0,0,0,0,2
4018,697618,15,8,5,t,r,s,d,0,0,0,0,0,0,0,2
4019,227579,50,7,6,t,r,t,d,0,0,0,0,0,0,0,3
4020,565364,35,11,5,t,r,s,d,0,0,0,0,0,0,0,2
4021,18818,30,11,5,t,r,s,d,0,0,0,0,0,0,0,3
4022,814583,15,8,5,n,w,s,d,0,0,0,0,1,0,0,2
4023,671616,0,5,5,t,w,s,d,0,0,0,0,1,0,0,1
4024,343631,60,13,5,n,r,s,d,1,1,0,0,1,0,0,2
4025,660853,20,12,5,t,r,s,d,0,0,0,0,0,0,0,1
4026,583277,0,3,5,t,w,t,d,0,0,0,1,0,0,0,2
4027,466226,30,6,8,t,r,t,d,1,0,0,0,0,0,0,2
4028,376171,20,12,5,t,u,t,d,0,1,0,1,0,0,0,2
4029,23329,10,5,6,t,r,t,d,0,0,0,0,0,0,0,2
4030,381582,0,14,5,o,r,s,d,0,0,0,0,1,0,0,3
4031,992692,35,9,5,t,r,t,d,0,0,0,0,0,0,0,2
4032,206327,10,6,7,t,r,s,d,0,0,0,0,0,0,0,3
4033,277724,0,5,5,t,r,t,d,0,0,0,0,0,0,0,3
4034,229205,60,8,7,t,r,s,d,1,0,0,1,0,0,0,3
4035,1044043,20,11,7,t,r,s,d,0,0,0,0,0,0,0,2
4036,418769,5,3,5,n,r,s,d,0,0,0,0,0,0,0,2
4037,253330,35,7,7,t,r,s,u,0,0,0,0,0,0,0,2
4038,724417,10,9,7,t,r,s,d,0,0,0,0,0,0,0,2
4039,868061,40,3,10,t,r,j,d,0,0,0,1,1,0,0,2
4040,285440,0,15,9,o,i,s,d,0,0,0,0,0,0,0,2
4041,458275,5,15,7,t,i,t,d,0,0,0,0,0,0,0,1
4042,882073,15,7,6,n,r,s,d,0,0,0,0,1,0,0,2
4043,426507,20,7,4,n,r,s,d,0,0,0,0,1,0,0,2
4044,881613,5,6,7,t,r,s,d,0,0,0,1,1,0,1,2
4045,730325,15,10,4,t,r,s,d,1,0,0,1,0,0,0,2
4046,451731,0,11,7,t,i,s,d,0,0,0,0,0,0,0,2
4047,952306,0,10,6,t,r,s,d,0,0,0,0,0,0,0,2
4048,652376,45,7,7,t,r,s,d,0,0,0,0,0,0,0,3
4049,528860,10,18,8,t,r,s,d,0,0,0,0,1,0,0,3
4050,788891,65,10,5,t,r,s,d,1,0,0,0,0,0,0,2
4051,260852,25,10,6,t,r,s,d,0,0,0,0,0,0,0,2
4052,951195,15,7,4,t,r,s,d,0,0,0,0,0,0,0,2
4053,727969,15,10,7,t,w,s,d,0,0,0,0,1,0,0,2
4054,674326,40,17,8,o,r,t,d,0,0,0,0,1,0,0,2
4055,243176,15,7,5,t,r,s,d,0,0,0,0,0,0,0,2
4056,634699,15,10,4,t,r,t,d,0,0,0,0,1,0,0,2
4057,409233,20,8,5,t,u,s,d,0,0,1,0,0,0,0,2
4058,23789,50,5,10,t,r,t,d,1,0,0,1,0,0,0,2
4059,233647,0,12,8,t,r,s,d,0,0,0,0,0,0,0,3
4060,91876,30,2,6,t,u,s,d,0,0,0,0,1,1,0,2
4061,318053,15,6,3,t,r,s,d,0,0,0,0,0,0,0,3
4062,887600,25,5,6,t,r,s,d,0,0,0,0,0,0,0,2
4063,233980,5,6,3,t,r,s,d,1,1,0,0,0,0,0,2
4064,1044664,35,7,4,t,r,s,d,0,0,0,0,0,0,0,3
4065,309585,10,7,6,t,w,s,d,0,0,0,0,1,0,0,2
4066,683341,15,6,5,t,r,s,d,0,0,0,0,1,0,0,3
4067,94520,20,7,6,t,r,s,d,0,0,0,0,0,0,0,2
4068,144204,10,8,4,t,r,s,d,0,0,0,0,1,1,0,2
4069,284484,20,6,5,t,r,s,d,0,0,0,0,0,0,0,2
4070,680564,0,13,3,t,r,s,d,0,0,0,0,0,0,0,1
4071,267426,10,5,6,t,r,s,d,0,0,0,0,1,0,0,2
4072,690850,5,16,5,n,w,s,s,0,0,0,0,1,0,0,2
4073,787850,40,6,6,t,r,s,d,0,0,0,0,0,0,0,3
4074,482529,10,15,3,t,u,s,d,0,0,0,0,0,0,0,2
4075,491065,20,10,3,t,r,s,d,0,0,0,1,0,0,0,2
4076,942999,30,11,6,t,r,s,d,0,0,0,0,1,0,0,2
4077,262245,15,5,6,t,r,s,d,0,0,0,0,0,0,0,3
4078,132765,10,9,5,t,r,s,d,0,0,0,0,1,0,0,3
4079,313269,15,9,6,t,w,s,d,0,0,0,0,1,0,0,2
4080,498433,30,7,7,t,r,s,d,0,0,0,0,0,0,0,3
4081,122674,15,4,5,t,r,s,d,0,0,0,0,0,0,1,3
4082,623800,0,6,3,n,r,t,d,0,0,0,0,0,0,0,2
4083,464842,0,8,7,t,r,s,d,0,0,0,0,0,0,0,3
4084,435137,10,13,5,t,r,s,d,0,0,0,0,0,0,0,3
4085,974818,50,7,7,t,r,s,d,0,0,0,0,0,0,0,3
4086,1051824,20,5,13,t,i,j,d,0,0,0,0,0,0,0,1
4087,556907,5,24,3,t,u,s,d,0,0,0,0,0,0,0,1
4088,635329,10,6,5,t,r,s,d,0,0,0,0,0,0,0,3
4089,527756,20,8,8,n,r,s,d,0,0,0,0,1,0,0,2
4090,342553,10,5,5,t,w,t,d,0,0,0,0,1,1,0,2
4091,1006494,30,4,4,n,w,s,d,0,0,0,0,1,1,0,2
4092,909328,15,6,5,t,w,s,d,0,0,0,0,1,0,0,2
4093,574161,5,7,6,t,r,t,d,1,0,0,0,0,0,0,3
4094,836237,25,5,4,t,r,s,d,0,0,0,0,0,0,0,2
4095,336281,20,6,3,t,r,s,d,1,0,0,0,1,0,0,2
4096,88159,15,14,3,t,r,t,d,0,1,0,0,0,0,0,2
4097,259554,5,8,7,t,r,s,d,0,0,0,0,0,0,0,2
4098,265916,30,11,6,n,w,t,d,0,0,0,0,1,1,0,2
4099,498006,45,5,5,t,r,s,d,0,0,0,0,0,0,0,3
4100,674812,20,6,5,t,r,t,d,0,0,0,0,0,0,0,2
4101,795526,30,18,7,t,r,j,d,1,0,0,1,1,0,0,2
4102,851168,15,3,6,t,r,s,d,0,0,0,0,0,0,0,2
4103,656908,5,4,2,t,r,s,d,0,0,0,0,0,0,0,2
4104,714901,10,8,5,t,r,s,d,0,0,0,0,0,0,0,2
4105,815888,20,7,6,t,r,s,d,1,0,0,1,1,1,0,2
4106,194882,40,6,10,t,r,j,d,0,0,0,1,1,0,0,3
4107,478889,0,7,2,t,r,s,d,0,0,0,0,0,0,0,3
4108,669013,5,7,4,t,w,t,d,0,0,0,0,1,0,0,2
4109,337252,35,6,4,o,r,s,d,0,0,0,0,0,0,1,3
4110,682763,30,4,8,t,r,s,d,0,0,0,0,1,1,0,3
4111,961216,20,6,4,t,r,t,d,0,0,0,0,0,0,0,2
4112,227840,35,5,6,n,r,s,d,0,0,0,0,0,0,0,2
4113,574608,50,9,7,t,r,j,d,1,0,0,0,0,0,0,3
4114,352784,75,4,5,t,r,s,d,0,0,0,0,1,1,0,2
4115,709646,15,7,7,t,r,s,d,0,0,0,0,1,1,0,2
4116,195958,40,10,4,t,r,s,d,0,1,0,0,0,0,0,2
4117,625937,5,8,5,t,r,s,d,0,0,0,0,0,0,0,2
4118,656202,20,9,3,t,r,s,d,0,0,0,1,1,0,0,3
4119,510153,25,10,8,n,r,s,d,0,0,0,0,0,0,0,2
4120,825434,40,9,10,t,r,j,d,1,0,0,1,1,1,0,2
4121,101287,0,10,5,n,r,s,d,0,0,0,0,0,0,0,3
4122,874589,10,11,5,n,r,s,d,0,1,0,0,1,0,0,2
4123,29017,10,6,5,t,r,s,d,0,0,0,0,0,0,0,2
4124,101674,10,10,9,t,r,s,d,0,0,0,0,0,0,1,2
4125,288991,0,3,2,t,r,s,d,0,0,0,0,0,0,1,1
4126,757183,10,16,5,t,r,j,d,1,0,0,0,0,0,0,2
4127,1002332,20,5,3,t,r,s,d,0,0,0,0,0,0,0,2
4128,779623,5,6,6,t,r,s,d,0,0,0,0,0,0,0,3
4129,619408,10,5,7,n,r,s,d,1,0,0,0,1,0,0,3
4130,859989,0,11,5,t,r,s,d,0,0,0,0,1,0,0,2
4131,130287,15,6,6,t,r,t,d,0,0,0,0,0,0,0,2
4132,451998,5,15,8,t,r,s,d,0,0,0,0,0,0,0,2
4133,927767,45,8,7,t,r,s,d,1,0,0,0,0,0,0,2
4134,430961,20,4,2,n,r,s,d,0,0,0,0,0,0,0,2
4135,29933,0,6,4,t,r,s,d,0,0,0,0,0,0,0,3
4136,378732,25,6,4,t,r,s,d,0,0,0,0,0,1,0,3
4137,660110,0,15,6,t,u,s,d,0,0,0,0,0,0,0,3
4138,230190,0,8,5,n,w,s,d,0,0,0,0,1,0,0,2
4139,801786,40,5,7,t,r,s,d,0,0,0,0,0,0,0,3
4140,225503,65,5,7,t,r,s,d,0,0,0,0,0,0,0,2
4141,628872,995,4,3,t,r,s,d,0,0,0,0,1,1,0,1
4142,705808,40,7,3,t,r,s,d,0,1,0,0,1,0,0,3
4143,40281,25,5,6,n,r,s,d,0,0,0,0,0,0,0,2
4144,493638,30,6,5,t,r,s,d,0,0,0,0,0,0,0,1
4145,932366,20,7,5,t,r,t,d,0,0,0,0,0,0,0,3
4146,380026,0,8,5,t,w,s,d,0,0,0,0,0,1,0,2
4147,795925,40,5,5,t,r,s,d,0,0,0,0,0,0,0,2
4148,326247,30,8,5,t,r,s,d,1,0,0,1,0,0,0,2
4149,248638,65,5,4,t,r,j,d,0,0,0,0,0,0,0,2
4150,893908,0,11,5,t,r,s,d,0,0,0,0,0,0,0,2
4151,360090,15,13,6,t,r,s,d,0,1,0,0,0,0,0,3
4152,661324,40,3,4,t,r,s,d,0,0,0,0,0,0,0,3
4153,494438,0,5,5,t,r,s,d,1,0,0,0,1,0,0,2
4154,849872,20,7,6,t,r,s,d,0,0,0,0,0,0,0,2
4155,755688,5,8,7,t,r,s,d,0,0,0,0,0,0,0,2
4156,41517,5,12,4,t,u,s,d,0,0,0,0,0,0,0,2
4157,206495,20,4,6,t,r,s,d,0,0,0,0,1,1,0,3
4158,518199,5,7,5,t,r,s,d,0,0,0,0,1,0,0,2
4159,648660,15,4,3,t,r,s,d,0,1,0,0,0,0,0,3
4160,749375,5,11,3,t,u,s,d,0,0,0,0,0,0,0,1
4161,928070,40,15,5,n,r,j,d,0,0,0,0,0,0,0,1
4162,346544,5,7,3,n,r,t,d,0,0,0,0,0,0,0,3
4163,841013,5,8,4,n,r,s,d,0,0,0,0,0,0,0,2
4164,399620,15,6,5,t,r,s,d,0,0,0,0,1,1,0,2
4165,597975,25,8,7,t,r,t,d,0,0,0,0,0,0,0,1
4166,215070,20,8,4,n,r,s,d,0,0,0,0,0,0,0,2
4167,929882,0,4,4,t,w,s,d,0,0,0,0,1,1,0,1
4168,208480,0,4,6,t,u,s,d,0,0,0,0,0,0,0,3
4169,791995,15,8,6,t,r,s,d,0,0,0,0,0,0,0,2
4170,802576,40,6,7,t,r,t,d,0,0,0,0,0,0,0,2
4171,1037994,35,7,5,t,r,s,d,1,1,0,0,1,1,1,2
4172,858935,25,4,10,t,r,t,d,1,0,0,0,1,0,0,2
4173,913193,15,3,5,t,r,s,d,0,0,0,0,0,0,0,2
4174,976710,35,7,4,t,r,s,d,0,0,0,0,0,0,0,2
4175,916991,50,9,9,t,r,j,d,0,0,0,0,0,0,0,2
4176,685199,15,11,6,t,r,s,d,0,0,0,0,0,0,0,2
4177,328195,25,6,5,n,r,s,d,0,0,0,0,0,0,0,2
4178,265588,25,4,6,t,r,s,d,0,0,0,0,0,0,0,2
4179,158430,5,14,4,t,r,s,d,0,0,0,0,0,0,0,2
4180,396099,15,4,5,t,r,s,d,0,0,0,0,0,0,0,2
4181,523401,45,9,8,t,r,s,d,0,0,0,0,0,0,0,2
4182,725389,15,7,4,t,r,t,d,0,0,0,0,0,0,0,3
4183,175589,35,7,4,t,r,s,d,0,0,0,0,1,1,0,2
4184,36446,30,6,6,t,r,s,d,0,0,0,0,0,0,0,2
4185,744071,10,5,8,o,r,s,d,0,0,0,0,0,0,0,2
4186,37440,15,15,5,t,r,s,d,0,0,0,0,0,0,0,2
4187,79267,35,11,9,t,r,s,d,1,0,0,1,1,1,0,3
4188,553217,15,10,7,n,r,s,d,0,0,0,0,0,0,0,3
4189,966107,5,6,8,t,r,s,d,0,0,0,0,0,0,0,3
4190,815737,80,5,8,t,r,j,d,1,0,0,0,1,1,0,2
4191,53366,15,3,2,o,r,s,d,0,0,0,0,0,0,0,2
4192,992927,15,6,4,n,r,s,d,0,0,0,0,0,0,0,3
4193,982019,80,7,5,t,r,s,d,0,0,0,0,0,0,0,2
4194,450190,30,12,5,t,r,s,d,0,1,0,0,1,0,0,3
4195,63573,35,10,7,t,r,s,d,1,0,0,0,0,0,0,2
4196,575085,20,10,5,n,r,s,d,0,0,0,0,0,0,0,2
4197,201705,5,10,6,t,r,s,d,0,0,0,0,1,1,0,2
4198,916669,10,6,5,n,r,s,d,0,0,0,0,0,0,0,2
4199,584020,10,12,5,t,r,t,d,0,0,0,0,0,0,0,3
4200,803147,55,9,6,t,r,s,d,0,0,0,0,0,0,0,3
4201,272474,70,3,4,t,r,s,d,0,0,0,0,0,0,0,2
4202,595390,70,7,10,t,r,j,d,1,0,0,1,0,0,0,2
4203,270517,10,11,7,t,r,s,u,0,1,0,0,1,0,0,1
4204,19912,0,3,6,t,r,s,d,0,1,0,0,0,0,0,3
4205,781539,80,17,5,t,r,s,d,0,0,0,0,0,0,0,2
4206,777830,20,7,5,t,r,s,d,0,0,0,0,1,0,0,3
4207,429378,25,7,6,t,r,t,d,0,0,0,0,0,0,0,2
4208,618516,35,6,5,t,w,s,d,0,0,0,0,1,0,0,2
4209,802582,10,5,5,o,r,s,d,0,0,0,0,1,0,0,2
4210,397355,40,6,5,t,r,s,d,0,0,1,0,0,0,0,3
4211,814636,5,7,3,n,r,s,d,0,0,0,0,1,0,0,1
4212,340760,5,7,5,t,r,s,d,0,0,0,0,0,0,0,2
4213,850801,20,8,4,t,w,s,d,0,0,0,0,1,1,0,3
4214,249714,50,8,10,t,r,s,q,0,0,0,0,0,0,0,2
4215,963373,20,8,6,t,r,s,d,1,0,0,0,0,0,0,2
4216,912948,5,6,4,t,r,s,d,0,0,0,0,0,0,0,3
4217,709057,15,11,5,t,r,s,d,0,0,0,0,0,0,0,2
4218,855257,10,4,5,t,r,s,d,0,0,0,0,0,0,0,3
4219,801044,5,9,6,t,r,s,d,0,0,0,0,0,0,0,3
4220,409892,20,5,8,t,r,t,d,0,0,0,0,0,0,0,2
4221,617334,10,9,6,t,r,s,d,0,0,0,0,1,0,0,2
4222,9791,45,9,6,t,r,s,d,0,0,0,0,0,0,0,3
4223,728243,15,8,6,t,r,s,q,0,0,0,0,1,0,0,3
4224,454655,15,6,3,n,r,j,d,0,0,0,0,0,0,0,3
4225,912919,15,6,4,o,r,s,d,0,0,0,0,0,0,0,3
4226,570038,10,11,5,t,r,s,d,0,0,0,0,0,0,0,2
4227,718165,40,5,6,t,r,s,d,0,0,0,0,0,0,0,2
4228,177300,10,4,6,t,r,s,d,0,0,0,0,0,0,0,2
4229,660323,25,12,4,t,r,s,d,0,0,0,0,0,0,0,2
4230,148985,25,9,6,n,r,s,d,0,1,0,0,0,0,0,3
4231,961107,100,5,5,t,r,t,d,1,0,0,0,0,0,0,3
4232,474914,10,7,4,t,r,s,d,0,0,0,0,1,0,0,2
4233,320136,5,6,5,t,r,s,d,1,0,0,0,0,0,0,2
4234,1049536,15,5,4,t,r,s,d,0,0,0,0,0,0,0,3
4235,988996,5,4,5,t,r,s,d,0,0,0,1,1,1,0,2
4236,431770,30,10,8,t,r,s,d,0,0,0,0,1,0,0,2
4237,377164,0,5,6,t,i,t,d,0,0,0,0,0,0,0,1
4238,266520,5,7,6,t,r,s,d,0,0,0,0,0,0,0,3
4239,593653,15,6,6,t,r,s,d,0,0,0,0,1,0,0,3
4240,263310,15,16,5,o,r,s,d,0,0,0,0,1,0,0,2
4241,974749,5,7,5,t,r,t,d,0,0,0,0,0,0,0,2
4242,210873,40,7,5,t,r,s,d,0,0,0,0,1,0,0,2
4243,437877,10,9,6,t,r,s,d,0,0,0,0,0,0,0,3
4244,677458,35,7,6,t,r,s,d,0,0,0,0,1,1,0,3
4245,173112,15,6,5,t,r,t,u,0,0,0,0,0,0,0,2
4246,544119,20,11,5,n,r,s,d,0,0,0,0,0,0,0,3
4247,73133,15,7,5,t,r,s,d,0,0,0,0,0,0,0,2
4248,482799,0,4,4,t,r,s,d,0,0,0,0,0,0,0,2
4249,118101,0,8,5,t,r,s,d,0,0,0,0,0,0,0,1
4250,820195,70,3,5,t,r,s,d,0,0,0,0,0,0,0,3
4251,444495,15,6,5,t,r,s,d,0,0,0,0,0,0,0,2
4252,296603,0,4,5,t,w,s,d,0,0,0,0,1,0,0,1
4253,45420,100,7,12,t,r,j,d,1,0,0,0,0,0,0,2
4254,965931,25,9,5,n,r,t,d,0,0,0,0,0,0,0,2
4255,19722,25,8,7,t,r,s,d,0,0,0,0,0,0,0,3
4256,981712,15,6,5,t,r,s,d,0,0,0,0,0,0,0,2
4257,188234,30,10,6,n,r,s,d,0,0,0,0,0,0,0,2
4258,97072,10,3,5,t,r,t,d,0,0,0,0,0,0,0,2
4259,716092,5,14,7,t,r,s,d,0,0,0,0,0,0,0,2
4260,755269,15,7,4,n,r,s,d,0,0,0,0,0,0,0,2
4261,235122,10,5,5,t,r,s,d,1,0,0,0,0,0,0,2
4262,684209,15,6,4,t,r,s,d,0,0,0,0,0,0,0,2
4263,345151,35,7,6,t,r,s,d,0,0,0,0,1,0,0,3
4264,555370,0,4,2,t,r,s,d,0,0,0,0,1,1,0,1
4265,197088,15,7,5,t,r,s,d,0,0,0,0,0,0,0,3
4266,935164,30,16,5,t,r,s,d,0,0,0,0,1,0,0,2
4267,146328,50,9,2,o,r,s,d,0,0,0,0,0,0,0,2
4268,113908,15,9,4,t,r,s,d,0,0,0,0,0,0,0,2
4269,955220,10,11,5,t,w,t,u,0,0,0,0,1,1,1,1
4270,192196,5,3,3,t,r,s,d,0,0,0,0,0,0,0,3
4271,207729,30,6,2,t,r,s,d,0,0,0,0,0,0,0,3
4272,29094,15,4,9,t,r,s,d,0,0,0,0,0,0,0,2
4273,311762,15,5,2,t,r,s,d,0,0,0,0,1,0,0,3
4274,1034772,20,7,6,t,r,s,d,0,0,0,0,0,0,0,2
4275,1038184,20,7,6,t,r,s,d,0,0,0,0,0,0,0,2
4276,960711,25,6,4,t,r,t,d,0,0,0,0,0,0,0,2
4277,549380,25,6,3,t,r,s,d,0,0,0,0,0,0,0,2
4278,854974,0,7,3,o,r,s,q,0,0,0,0,0,0,0,2
